global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27
2115.1628204312906	-0.6414069278634997	0.4114028471112927	4473913.756934852	2547.702130859375	-2.294850097656308	5.266336970713168	6490786.147585399	2297.0847425281327	-5.449895420816119	29.701360097832502	5276598.314355537	2307.5290477864414	1860.0113832298048	0.850566	26.026785	0.0916007432685873	0.0465260789094045	-0.0067080076	0.004653507	-0.0849160241	-0.0507195877	-0.0178660656	-0.0134757967	-0.0224928223	0.0058058193	-0.0641930881	-0.0165516161	0.0464729515	0.0442725599	-0.0165746441	-0.0236423442	-0.0200955947	-0.010559362	0.0127885833	-0.0016037402	0.0257135504	0.0154305398	0.0355561779	0.0187098559	0.0159376768	-0.0093666097	-0.0337108168	0.0026438462	0.0438642756	-0.0078162041	0.0215265423	-0.0570583255	0.0122907183	0.068670102	-0.0280864941	0.0084355003	-0.0176193834	-0.0233081269	0.0131031654	0.0233484046	0.0157413035	0.0111310018	-0.0055088243	-0.0279374576	0.0391413989	-0.0151608905	-0.0128328377	-0.0129406717	0.0033002795	0.0054654432	-0.0105743056	0.0276047729	-0.0608925846	0.02879689	-0.0394241534	0.0132736181	0.0071396734	0.0690020886	-0.0106528037	-0.0041372923	0.0145551145	0.0214407857	0.01072129	0.0232740964	0.0121362112	-0.0076018082	-0.0086246646	0.0281019633	0.0339080021	-0.0117570454	0.0267315137	-0.022595995	-0.008100856	-0.0787602781	-0.0188714274	0.0074858682	0.0400538539	-0.051126683	0.0430545268	-0.0144921499	0.008210682	0.0256971434	-0.0523741431	-0.0144589085	0.0709234662	-0.076528754	0.0272552159	0.0415630576	-0.0805764318	0.0618083875	0.1163708005791619	0.0152398557954	0.013542163227435	0.0002322532046645	0.1731010146668836	0.0104563716718643	0.0299639612787046	0.0001093357085401	-0.4183908223523218	-0.0267271416858178	0.0007143401026937	0.1750508802286521	-0.004096346424583	0.0001256727567251	1.5793641782886272e-08	1.6780054030193926e-05	-0.0006132673235603	-2.9393885632099945e-05	3.760968101468137e-07	8.640005125529715e-10	-0.0010912606368451	0.0006284808399529	3.949881661879028e-07	1.1908497775275731e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2113.380723761952	-1.7820966693384437	3.175868538867173	4466378.083568593	2542.97128125	-4.730849609374673	22.380938026520493	6466702.937262268	2294.8225863467496	-2.262156181383034	5.11735058896947	5266210.702807185	2305.2096410775284	1889.0147479163	0.8245409999999999	25.230433	0.0341116739742928	0.0221467480662815	-0.0152739375	0.025801037	-0.0808423849	0.0181048002	-0.0890781578	-0.0315556637	0.0145419357	-0.0024357917	0.0329244854	0.0156492364	-0.0185696493	0.1155206398	-0.0128998468	-0.0169540807	-0.051266877	-0.0073563059	0.0087648057	0.0085208303	0.0069140446	0.0420362965	0.0444575304	0.0014324204	-0.0157201522	0.0199732358	0.0404420163	0.0080572913	-0.0430598036	-0.0484580833	-0.0036115217	-0.0669883288	0.0328930537	-0.0151775293	-0.0125020204	0.0662013384	-0.013814004	-0.0151117031	0.0473384412	0.0277036405	0.0081606186	0.0004719212	0.0073329176	-0.0539834893	0.0204346388	-0.0358477223	-0.0458893157	0.0464949797	0.029082475	-0.0234983336	0.0009188059	0.0818342907	0.0274777744	0.0491740062	-0.0155873801	0.0246538229	-0.0580930915	-0.0081247115	-0.0237270932	-0.0102475835	-0.0005158747	0.0193527303	0.0275888504	0.0301453946	0.0054681334	0.0019352167	0.0108614843	0.0281318693	0.027350149	-0.0027289811	-0.0300219938	-0.016471552	-0.021912658	-0.0976740984	0.0152576592	-0.0322909786	0.0139232116	0.0024980687	0.0218632858	0.0062669995	0.0001187897	0.0161268874	-0.0530272111	-0.0127728206	0.0696177779	-0.0776534394	0.0312459714	0.0370681691	-0.0793936715	0.066055961	0.1204001400410277	0.0040293394618658	0.014496193721899	1.6235576498948995e-05	0.1689777017123361	-0.0041233129545475	0.0285534636759832	1.7001709721139353e-05	-0.4386283665114163	-0.0202375441590945	0.0004095581935913	0.1923948439084733	-0.0040968805881223	-5.341635393001087e-07	2.853306867176188e-13	1.6784430553333323e-05	-0.0006958326170021	-8.256529344179999e-05	4.841830308839911e-07	6.817027681130541e-09	-0.0010599305458505	3.133009099460008e-05	9.81574601729921e-10	1.1234527620269387e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2109.594104272825	-3.786619489127133	14.338487155437432	4450387.284782663	2540.364765625	-2.6065156250001564	6.793923703369956	6453453.142428962	2297.141491285681	2.318904938931155	5.377320115799304	5276859.030986201	2305.990286152732	1874.718629111276	0.851039	26.041281	0.1416125657983143	0.0722763237626264	-0.0095448064	0.0433214696	-0.0197411037	0.0346993189	-0.0568973032	-0.0278417694	0.0277151763	-0.006806815	0.058120896	-0.0370182811	-0.1077974312	0.0298601883	-0.0118777526	-0.0203380998	-0.0370891051	0.0203518519	0.008607184	0.0221137685	0.0114797207	0.0429228536	0.0477354892	0.0194304184	0.0300622502	0.0500880607	0.050297535	-0.0576564267	-0.0251272735	0.0819859583	-0.0174153299	-0.0391257384	0.0478233759	-0.0144231534	0.0187490605	-0.0275327867	-0.0120828566	-0.01800173	0.0500003358	0.0066186224	0.0235559816	-0.0089680089	0.0058496666	-0.0581042471	-0.0038320594	-0.0805800384	-0.0727414249	0.0064894321	0.0027826222	-0.0593192952	0.009175897	0.0169219497	0.0108812488	0.0255446547	0.1086391749	-0.0249780092	0.0360959931	0.0353750345	-0.034093785	-0.0101521753	-0.0152781916	0.0382222492	-0.0011118152	0.0207529919	0.040836052	-0.0035547079	0.0615241368	0.0317103068	0.0080796679	-0.0054363635	-0.053570223	-0.0063632885	0.0009425933	-0.0564995374	0.0446972685	-0.0528426487	-0.0772529207	0.0131084678	0.0182218257	0.015451418	-0.0475659383	-0.0109112534	-0.0536744641	-0.0110811301	0.0682433853	-0.0786418943	0.0351510839	0.0324269895	-0.0777844842	0.0698401994	0.1043941489233759	-0.0160059911176518	0.0108981383294359	0.0002561917516583	0.1699279245333684	0.0009502228210323	0.0288754995362181	9.02923409610632e-07	-0.4997132415309835	-0.0610848750195672	0.0037313619561561	0.249713323761403	-0.0037529586642994	0.0003439219238228	1.1828228968604449e-07	1.4084698735939937e-05	8.576269867766051e-05	0.0007815953156797	7.35524048447519e-09	6.108912374925445e-07	-0.0012058428431491	-0.0001459122972986	2.129039850295504e-08	1.4540569623739048e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2113.0478366787456	3.4537324059206185	11.928267531706224	4464971.160092727	2543.7903525390625	3.425586914062478	11.734645705796092	6470869.357670808	2302.5533249686323	5.41183368295151	29.287943811928507	5301751.814324104	2313.1355903976632	1865.352005957284	0.7722299999999999	23.629766	0.0590171314556049	0.0339481179447616	-0.0110534789	0.0399948399	-0.0029344027	0.0523897264	-0.0262891338	-0.0046474217	0.0117727162	0.0040270547	0.0224826639	-0.0300873909	-0.0910232793	-0.0311719694	0.0051953141	-0.0139978894	-0.0077876837	0.0075169004	0.028481601	-0.0301829546	-0.019729152	-0.0010412565	0.0156686959	-0.0088600466	0.0534998514	0.0185429052	0.0552285821	0.022337039	0.0149150786	0.0557194102	-0.0177108907	0.0367391653	-0.0012353531	-0.0078892119	-0.0018889324	-0.0764298914	0.0047733002	-0.0145119411	0.0113012356	-0.0036786299	-0.0254618796	0.0390188796	0.0112756892	0.0106402214	-0.0184254752	-0.059848008	-0.0480796217	0.0052267867	-0.0296989946	-0.0461907205	0.0534523562	-0.0511641924	0.0227052117	-0.0292982339	0.0364861245	-0.0429227573	0.0152371368	0.0119799205	-0.042246771	-0.0164446905	-0.0247359385	0.0378053455	0.0030292933	0.0272786618	0.0284207951	-0.0003312256	0.0568154179	0.0415445928	0.0303095888	0.0207576229	-0.0476606719	0.0217231008	-0.0182299508	-0.0565934639	-0.0136606016	-0.0038313073	-0.0447767677	0.0056240239	-0.0226967555	-0.0125248138	-0.058146778	-0.0265974419	-0.054315831	-0.009384579	0.0668016447	-0.0794923845	0.0389598496	0.0276578354	-0.0757575129	0.073134559	0.1163878800128515	0.0119937310894756	0.0135461386138859	0.0001438495854466	0.1693956502654288	-0.0005322742679396	0.0286948863288474	2.833158963106522e-07	-0.4712342118519501	0.0284790296790334	0.0008110551314592	0.2220616824197285	-0.0034409579897769	0.0003120006745225	9.734442090249509e-08	1.1840191887409484e-05	9.30041104398871e-05	7.2414117622265906e-06	8.649764558714717e-09	5.2438044310113615e-11	-0.0011648430010507	4.099984209840002e-05	1.6809870520937346e-09	1.3568592170968009e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2109.399801234865	-3.648035443880417	13.30816259980779	4449567.521449689	2534.719638671875	-9.07071386718735	82.2778500603849	6424803.646668881	2296.814462927384	-5.738862041248467	32.93453752848252	5275356.677112407	2307.87761889342	1847.761074865772	0.7470839999999999	22.860294	0.0502251167969309	0.0322097818411497	0.0016579928	0.0188861491	0.0126106314	0.0387066225	0.0054897437	-0.0048767657	0.0024756193	0.0300869727	-0.0191555496	-0.0596722779	-0.0637404842	-0.0543950172	-0.0147917256	-0.017042804	-0.0402400483	0.0292293346	0.0379240386	0.0264152535	0.0020184567	-0.0311971633	0.0193352492	-0.0095299402	0.0387197212	0.0561685503	0.0158646731	0.0190669662	-0.0161994954	0.0551634334	0.0257073944	-0.0699138182	0.0479890269	-0.0606680491	-0.0471790335	-0.0569451962	-0.0153451262	-0.0206474566	0.0410348216	-0.0055060767	0.0331131478	0.0192009502	0.0129036783	0.0256187676	-0.0108443678	-0.0183355014	-0.060991732	-0.0015050385	-0.0557770748	-0.063398988	0.0452191433	-0.031101078	0.0176954341	0.0027052444	0.0461748871	0.014275858	0.0292723229	0.0231423091	-0.0181242907	-0.0064012689	-0.0154272377	0.0484345564	0.0012315083	0.0277905121	0.030341481	0.0185994941	0.0404186869	0.0408823576	0.0274356929	-0.0015285653	-0.042429358	0.0134489611	-0.0235442711	-0.0121705428	0.0158434078	-0.0390466497	-0.0805278936	0.0085700294	0.0057652644	0.0014043783	-0.0395736373	-0.0013956243	-0.0549512416	-0.0076839116	0.0652939789	-0.0802034182	0.0426618292	0.0227795284	-0.0733236445	0.0759159322	0.1184898578769519	0.0021019778641004	0.0140398464197002	4.41831094116811e-06	0.1761953441216945	0.0067996938562656	0.0310447992901623	4.6235836538937405e-05	-0.4659642922434059	0.0052699196085441	2.7772052680518352e-05	0.2171227216458982	-0.0040093678578418	-0.0005684098680649	3.230897781135572e-07	1.6075030619494944e-05	0.0002448347027483	0.0001518305923084	5.994403166984843e-08	2.3052528760723496e-08	-0.0011640129520636	8.300489871000249e-07	6.889813209857772e-13	1.3549261525718166e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2114.038268317939	4.63846708307392	21.515376880760275	4469157.799912711	2555.1818544921875	20.462215820312394	418.7022762770428	6528954.309526134	2300.9489516350377	4.1344887076538726	17.09399687371739	5294366.07803038	2311.77462506793	1834.0846023355848	0.797474	24.402199	0.1146349201506808	0.0573259618246684	0.0046985061	-0.0058193983	0.0322206592	-0.0035551679	0.0341707589	0.0051544326	-0.0281401994	0.023223716	-0.0448689591	-0.0010108354	0.0019922745	-0.0561115677	-0.0046458375	-0.0366504495	-0.0313999218	0.0024596385	0.0055379818	0.0042088299	0.0137748703	-0.002952585	0.0095950541	-0.017652975	0.0463042579	0.0275033443	0.0402607659	0.0024213442	-0.0387103973	-0.0019110394	-0.0666961964	0.0554771328	-0.0145915031	-0.0480447384	0.1746609033	-0.0261893724	-0.0042483224	-0.0357294223	0.0223491293	0.0118187377	0.0130957491	-0.0065795304	0.0002628677	0.0146931798	0.0195886416	0.0080913826	0.0560985605	-0.0490390275	-0.0561299795	0.023542697	-0.0053074588	-0.0598319207	0.1356901683	-0.0462850899	0.0337366195	-0.0453840345	0.0260834978	0.0011717186	-0.0130506358	0.0108223922	0.0017009586	0.0417966814	-0.0150553961	0.0397052573	0.0543962315	0.0300801911	0.0198719522	0.0132137178	0.050384777	-0.002769781	-0.0131191505	0.0461531191	-0.0165000451	0.062556448	0.0232456591	0.0154692625	-0.0573148368	-0.0274271512	0.0375560417	-0.0192940553	-0.0341465301	-0.0362994728	-0.0555806262	-0.0059798738	0.0637218759	-0.0807737477	0.0462468756	0.0178113211	-0.0704959515	0.0781648097	0.1146566316475201	-0.0038332262294318	0.0131461431807551	1.4693623326003953e-05	0.165296483500839	-0.0108988606208554	0.0273229274577431	0.0001187851628328	-0.4421026861996324	0.0238616060437735	0.0005693762429882	0.1954547851449306	-0.0042508193544578	-0.000241451496616	5.829882521810638e-08	1.806946518423303e-05	0.0007062158672741	0.0004613811645258	4.987408511897093e-07	2.1287257897918333e-07	-0.0019820048360542	-0.0008179918839906	6.691107222744916e-07	3.928343170142237e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2115.040541790788	1.0022734728490832	1.0045521143769618	4473396.493418671	2553.0718315429685	-2.110022949219001	4.4521968462308505	6518175.777018168	2301.233993779162	0.285042144124418	0.0812490239270454	5295677.894124793	2311.339911393042	1828.044738188923	0.8652929999999999	26.477436	0.1611490280361564	0.0890326767186416	0.0026431913	-0.0492763128	-0.0404416867	-0.0487972311	0.0121546019	0.0006621263	-0.0185885832	0.0303473766	-0.0643743608	0.0291223167	0.0639822271	0.0036786833	-0.0039922282	-0.0388620601	0.0183611456	-0.0194987291	-0.0075338615	0.002363696	0.0349306931	-0.0124203862	-0.0276533435	0.0126283717	0.0160469131	-0.0171133088	-0.007880924	0.015785019	0.0094965509	0.0143847889	-0.0192471683	-0.0201298333	-0.0092789414	-0.0100503613	0.0056338759	-0.0301636756	-0.0035506115	-0.0363244445	-0.0286214474	0.0222905738	0.025404291	0.0063783815	-0.0130716273	0.0212031898	-0.0072878912	0.0133050151	0.0265916597	-0.02571227	-0.002592106	0.033409975	-0.0213981515	0.04484493	-0.018704732	0.0224417223	-0.0250153359	-0.0100529947	0.0401232415	-0.0310012195	0.0077131199	0.0320749552	0.0315197931	0.0279840953	-0.0293781302	0.0267917023	0.0255800212	0.0028225414	0.0082016726	0.0168015202	0.0540696614	-0.0018876056	0.0450874117	0.0210412427	0.0174337182	-0.0204935405	-0.0218786978	0.0734867531	-0.0005629493	-0.080791118	0.0332031177	-0.029419724	-0.0411270258	-0.0041312392	-0.0562039158	-0.0042732129	0.0620868871	-0.0812023727	0.0497051625	0.0127728206	-0.0672896215	0.0798654172	0.1001568521910627	-0.0144997794564574	0.0100313950408223	0.0002102436042859	0.1644528304796608	-0.0008436530211781	0.027044733452772	7.117504201431008e-07	-0.3822794529776416	0.0598232332219907	0.0035788192331327	0.1461375801688849	-0.0054021049681173	-0.0011512856136595	1.3254585642193317e-06	2.9182738086557617e-05	0.0005337885226079	-0.0001724273446662	2.849301868679246e-07	2.9731189188636548e-08	-0.0015860705476493	0.0003959342884049	1.5676396073469465e-07	2.5156197821205507e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2114.80418719779	-0.2363545929983956	0.0558634936314372	4472396.750189304	2536.7988359375	-16.272995605468623	264.8103859756011	6435348.334013854	2301.6385387770056	0.404544997843459	0.1636566552801642	5297539.963183549	2311.052084663423	1859.9643060177443	0.932401	28.530901	0.035545177597102	0.020655495551807	-0.0046381133	-0.0187603851	-0.123194633	-0.0127851034	-0.0937547309	0.0006805676	0.0313484382	0.0712278569	-0.0162388253	0.0007822522	0.0036835311	0.1205951145	0.000543039	-0.0450476899	-0.0029496769	0.0086710228	-0.000372637	-0.0266729008	0.01925498	-0.0011800613	-0.019782915	0.0209441771	0.0211374925	0.0226875763	-0.0504532796	0.047379177	0.017728677	-0.0293696053	0.0028239249	-0.0506921526	0.0003328838	-0.0279212831	-0.1013588555	-0.0380229181	-0.0010419204	-0.0466662154	0.010400503	0.0002557124	0.0174386385	0.0334888669	-0.0295533736	-0.0162248964	-0.0277741273	-0.0172998095	-0.0705971389	0.0173730552	-0.0219406313	-0.0057140899	-0.0061246978	0.0565734591	-0.0642929243	0.0825382608	-0.0864825938	-0.0070106539	-0.040149354	-0.0122897315	0.0160949142	0.0324965928	0.0413332343	0.0264937473	0.0112536766	0.0542096711	0.0254446437	0.0410782021	0.0004756433	0.0416325797	0.0205596756	-0.0016233986	0.0140403865	-0.0280629571	-0.0616615589	-0.0924342005	-0.0009994569	-0.0154911348	0.0151341087	-0.0152910305	0.0314431554	0.0100492465	-0.0185822489	0.0077537497	-0.0568210419	-0.0025646777	0.060390626	-0.0814885411	0.0530272111	0.0076839116	-0.0637218759	0.0810058262	0.0970218820148574	-0.0031349701762053	0.0094132455897049	9.828038005696697e-06	0.1756800476893545	0.0112272172096936	0.0308634791561338	0.0001260504062736	-0.3802002662019035	0.002079186775738	4.3230176484041775e-06	0.1445522424199982	-0.0054593628546478	-5.7257886530499846e-05	3.2784655699395956e-09	2.9804642778708177e-05	0.0002108367421385	-0.0003229517804693	4.4452131835576355e-08	1.0429785250835552e-07	-0.0015879369493587	-1.8664017094000092e-06	3.483455340851277e-12	2.5215437551386147e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2114.9980428314934	0.1938556337036061	0.0375800067186267	4473216.721181048	2533.0267514648435	-3.772084472656388	14.228621268855422	6416224.523636539	2301.935318969573	0.2967801925674393	0.0880784827003663	5298906.212719549	2310.361598761012	1860.214139133016	0.845454	25.870371	0.0432339639242754	0.0239045461356886	-0.0097555578	-0.0617650535	-0.0494879703	0.0118158851	-0.0707078618	0.0070689614	0.0373330785	0.0477154902	0.0230812517	0.0081765825	-0.0183899463	0.0630516728	0.0066117227	-0.0534425832	0.0169027824	-0.0254769523	0.0143910586	-0.0238784061	0.0463858424	-0.0369545634	-0.0262199293	-0.0005934509	0.0318676234	0.0364173474	-0.0573489804	0.0362004104	-0.0040193055	0.0501874463	-0.0162307559	0.001702279	-0.0561015191	-0.1012294294	-0.0710457557	-0.0756132429	0.004607329	-0.0445836829	-0.0241352204	0.0246594618	0.0235957797	0.0349395402	-0.0213869046	0.0168552278	-0.0328858109	-0.0145943609	-0.0512897605	0.0213397175	-0.0761565941	-0.0137088038	-0.0054363609	0.0525115347	-0.0580635664	0.0193561323	-0.0140331471	-0.040965006	0.0119680452	-0.05516876	0.0249350748	0.0368970447	0.0539836896	0.0115469261	-0.0153550851	0.0403637811	0.0289714534	0.018133833	0.0109629849	0.0083024772	0.0256521725	-0.0258966498	0.0195074528	0.0252396977	0.0039257634	-0.0539254081	0.0066504331	-0.0349889879	-0.0225202866	0.0154455136	-0.0073972585	0.0379340303	-0.0487783452	-0.0084344044	-0.057431937	-0.0008550176	0.0586347667	-0.081631751	0.0562039158	0.0025646777	-0.0598118772	0.0815780375	0.1109731879482751	0.0139513059334177	0.0123150484434031	0.0001946389372478	0.1698124696455067	-0.0058675780438477	0.0288362748471061	3.442847210064476e-05	-0.3975083808785484	-0.0173081146766448	0.0002995708336598	0.1580129128686851	-0.0053663845778093	9.297827683850056e-05	8.644959963856847e-09	2.8798083436949496e-05	0.0001817626387607	-2.90741033778e-05	3.3037656849252733e-08	8.453034872230012e-10	-0.0015880238745497	-8.692519100003683e-08	7.555988830392882e-15	2.5218198261398416e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2119.6447275056107	4.646684674117296	21.59167846067656	4492893.770842334	2539.512188476562	6.485437011718659	42.06089323297025	6449122.155421019	2301.8897891936067	-0.0455297759663153	0.0020729604995428	5298696.601593787	2312.95334088952	1855.1079303909528	0.792873	24.261408	0.0745229036960049	0.0447592451240684	-0.0176582761	-0.0803255127	-0.0013796009	0.0162106516	-0.0346468034	0.033622777	0.0055895842	0.0829988434	0.0013650569	0.0564901464	-0.0224279545	-0.0267506353	0.0005508243	-0.061766007	0.0301753674	-0.0576126892	-0.0131022054	-0.0200529745	0.0689452147	-0.0534221607	-0.0635623133	-0.0029414392	0.0721450446	0.0136861045	-0.0483878107	-0.0560813129	0.0441434871	0.0210006426	0.0532182816	-0.0135736633	0.0106880377	-0.0707321655	-0.011645104	0.0055957638	-0.0003843065	-0.0622802414	-0.0665448458	0.0557807834	0.0275447651	0.0249722578	-0.0522600027	0.0457550399	-0.0690638704	-0.0185253589	0.0016874072	-0.0333797304	-0.069197518	-0.0166348513	-0.01558183	-0.0274327171	-0.0668252539	-0.0087476182	0.0130416994	-0.0336825957	0.0161497646	-0.0438589108	0.0224662969	0.044227657	0.0566982212	0.0090565507	-0.0198129821	0.0457031496	0.0248820027	0.0281219569	0.0125213991	0.0119179813	0.0488275212	0.0116116846	0.0293316228	0.0379355057	-0.0404369764	-0.0387776914	-0.0352998864	0.0298076483	-0.051974381	0.0369035983	-0.0364116766	-0.0029464448	-0.0553564711	-0.0388680524	-0.058036534	0.0008550176	0.0568210419	-0.081631751	0.0592265694	-0.0025646777	-0.0555806262	0.0815780375	0.097016803835757	-0.013956384112518	0.0094122602265057	0.0001947806574961	0.1700995298191543	0.0002870601736476	0.0289338500446973	8.24035432945914e-08	-0.3674349462338142	0.0300734346447342	0.0009044114713311	0.1350084397138459	-0.0059058421738076	-0.0005394575959983	2.910144978802654e-07	3.487897178192448e-05	0.0002461898283507	6.442718958999999e-05	6.060943158334713e-08	4.1508627584658035e-09	-0.0015877881648359	2.357097138000041e-07	5.555906917967985e-14	2.5210712563929557e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
