global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
2344.3215811942705	-7.106583895848416	50.50353466873206	5495843.676053205	2980.978918457032	31.89649407802517	1017.3863344694948	8886235.312285256	2552.598013136122	-8.122428894042969	6515756.616666478	65.97385113878408	2614.814362950479	2165.931157423294	1.1458	23.703102	0.095169261398533	0.0455459709958161	-0.0133674706	-0.0847487756	-0.0346361748	-0.0492397437	-0.0397898677	-0.0858384712	0.0440702846	0.0583351571	-0.0697939361	0.0350482211	0.0245675737	-0.0655410633	0.0240615293	-0.0373457943	0.0025001406	0.0542194098	-0.0518889185	-0.0097378919	-0.0227116553	-0.0127885108	-0.0367337291	-0.0613307791	0.0220842028	0.0501756889	-0.0110942684	0.0086274879	0.0719178968	-0.0126980225	0.0109141621	0.0669928596	-0.1068273543	-0.0229504296	0.0178362488	0.0938078522	-0.0656639496	0.0476844442	-0.0390944544	0.0198616744	0.0331628288	0.1804636616	-0.005776472	0.0784622172	0.1064857013	-0.1256529906	-0.0183623871	0.0165505294	0.0851644797	0.0072275214	0.0620121743	0.022877827	-0.016180664	0.0206443171	0.0557865593	0.0618441378	0.0926735514	0.0265947856	-0.0368646459	-0.0027549993	0.0260189651	0.006883302	0.014456445	-0.0044016658	-0.0882590403	0.0679713163	0.0200071377	0.0303465272	0.0921915539	0.0030324956	-0.0459465957	0.0164174312	-0.0176030389	0.0268983198	-0.0079177246	0.0109111523	-0.0213207188	0.0094137843	-0.0205221899	0.0332999272	-0.0579748181	-0.0232867172	0.0082697563	0.0348885062	0.0852050059	0.0771583161	-0.0277253057	0.0095247872	-0.00352543	-0.0183245658	0.0682376029	-0.0018334367	-0.0387607961	0.009446917	-0.0185881461	0.0257505884	0.0025443623	-0.0394801067	-0.0934207058	-0.0791897184	0.0719581255	-0.060390626	0.0451842308	-0.0272552159	0.0076839116	0.0123503943	-0.0316405151	-0.0005293822385397	0.0181523324661867	2.802455544813039e-07	0.0003295071739629	0.1749916190113225	-0.001790296046252	0.0306220667242038	3.205159933225838e-06	0.4009003569122171	0.0351148873163892	0.160721096172343	0.0012330553112427	-0.0032300932800946	0.0003246965930382	1.0433502598112292e-05	1.0542787753067919e-07	-0.0036512445805607	-0.0004622664572595	2.1369027750724923e-07	1.333158698707388e-05	-0.0014109048748923	1.5271861096300028e-05	2.332297413446823e-10	1.9906525659948568e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2337.035147784155	-7.286433410115478	53.09211184004708	5461733.281978508	2957.079474659455	-23.899443797576623	571.1834138335237	8744319.019452238	2549.2054790920683	-3.3925340440537184	6498448.574633022	11.509287240063475	2609.068480362431	2176.972638955362	1.075167	22.241919	0.0527045675792618	0.0254754805762412	-0.0741835971	-0.0196221585	-0.0670706875	-0.0294116937	0.0207729585	0.0244487995	0.1104956073	0.0327233454	-0.0028178474	0.0318904684	-0.0188659747	-0.0591001457	-0.0123526822	0.0084924379	0.0016027401	0.0159429495	-0.0182551729	0.0745304471	-0.0329470365	-0.0257555271	0.0008925456	0.0049366595	0.0114159772	0.1074343446	0.0586015954	-0.0164719733	-0.0650836952	-0.0546480712	-0.0312245364	-0.0344764018	-0.0642147423	-0.0251839856	-0.0046218303	-0.0668687853	-0.0090082012	-0.0260664	-0.0227471996	0.0584735967	-0.0142489568	-0.1156101333	0.0080401649	0.0670569187	-0.0378274727	-0.044477159	-0.0485217527	-0.0076794416	-0.0009875856	0.0867576469	0.079471378	0.0002372814	0.0279828956	0.0003199476	0.0580884057	0.0352182728	0.0068751116	-0.0049601737	0.0740999701	-0.0264352589	0.1003795326	-0.0205120792	-0.0313542388	-0.0109601332	-0.0512439002	0.0040735167	0.0282952462	0.0034505153	-0.028334526	-0.0187163013	0.0506507131	0.0118629029	-0.0331192049	0.0418326381	-0.0988874441	0.0024135102	-0.0124214651	0.0140780381	0.0145871183	0.0773343282	0.021687	0.0176233212	0.0087422366	0.0010338589	0.056701713	0.0413557777	-0.038915357	-0.0158241579	-0.0416551538	0.0576480362	-0.0546859762	-0.040902482	-0.0645762893	0.0254440962	0.0199728674	0.0031395145	0.0311734647	0.035808175	0.0164021143	-0.0793936715	0.0727503781	-0.0620868871	0.0479924649	-0.0312459714	0.0127728206	0.0064061583	-0.0252311319	0.0004578157895736	0.0009871980281133	2.095952971828988e-07	9.745599467107878e-07	0.1951181348635629	0.0201265158522403	0.0380710865526355	0.0004050766403504	0.4084469123923853	0.0075465554801681	0.1668288802428728	5.695049961525659e-05	-0.0034447038276226	-0.000214610547528	1.1865984460037792e-05	4.605768711026794e-08	-0.0036909838177789	-3.973923721819995e-05	1.579206974684368e-09	1.3623361543105704e-05	-0.0011843686952637	0.0002265361796286	5.1318640680721346e-08	1.402729206320639e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2332.7265377126105	-4.308610071544536	18.564120748615007	5441613.099748663	2920.6229510967546	-36.45652356270057	1329.0781102777416	8530038.422473116	2546.754261864556	-2.4512172275121884	6485957.270325281	6.00846589645254	2604.3032533707155	2139.703154408948	1.081294	22.368668	0.0362599674908066	0.0209765306283516	-0.0885208536	0.0616477864	0.0274396323	0.0150829009	0.0159310546	0.1031807095	0.0303555069	0.0080729372	0.0323246307	0.0387797053	0.0129647498	0.0020625554	-0.0236939667	0.015789555	-0.0032247887	-0.0420100157	0.0478335465	0.0111000593	-0.0689892148	-0.036316953	-0.046398477	0.0055311519	0.0085647189	-0.1462899268	-0.0368581139	-0.0675829975	0.0080974364	-0.0282323264	-0.0474904659	-0.0277990554	-0.0711055582	0.0088190351	0.040465669	0.0181207724	-0.0246430965	0.0953464905	-0.0037325645	0.0214559214	-0.0654342057	-0.0320244531	0.0878666599	0.0245761803	-0.0185214859	-0.0105053079	0.0250040706	-0.0152444145	-0.0873052622	0.0281720947	0.0349515136	-0.0178223883	-0.0060287693	-0.0669462338	0.0107948864	0.0330738274	0.0226329654	0.0034346545	-0.0500952487	0.0175582798	0.0308057303	-0.0225563578	-0.0117556683	0.0590700563	-0.0656686098	-0.0035737543	-0.0315257224	0.0270835889	-0.0180010262	-0.0437102167	-0.11671283	-0.0218725908	-0.0287419579	-0.0167423488	-0.0381159919	0.0085670993	-0.0375902873	0.0180670113	-0.0054098475	0.0537957041	0.0880586195	0.0500043273	0.0255769216	-0.0113445808	0.0238200888	-0.0132230378	-0.0415275833	-0.0428033838	0.029818754	-0.0299392171	0.0196690275	0.029617368	-0.0627182812	0.0334614707	0.0288872119	-0.0195693519	0.0143672583	0.0193655125	0.0188851374	-0.0795889182	0.0735107199	-0.0637218759	0.0507165039	-0.0351510839	0.0178113211	0.0004275147	-0.0186447705	0.0003059097942497	-0.0001519059953239	9.35808022178938e-08	2.3075431415344725e-08	0.1922563240350427	-0.0028618108285201	0.0369624941314673	8.189961218235413e-06	0.4271462185037578	0.0186993061113724	0.18245389198206	0.0003496640490468	-0.0032683972167439	0.0001763066108787	1.0682420366419273e-05	3.1084021039533435e-08	-0.0037059201309934	-1.4936313214500023e-05	2.2309345244164807e-10	1.3733844017302138e-05	-0.0012840646622823	-9.969596701860008e-05	9.939285839773796e-09	1.648822056922157e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2332.7664566063986	0.0399188937881263	0.0015935180812677	5441799.341067973	2909.5764626527443	-11.046488444010263	122.02490694365233	8465635.192022856	2544.0849783155654	-2.669283548990734	6472368.376890911	7.125074664912567	2603.8455603814896	2150.4190867536136	1.255844	25.979557	0.0465327457511083	0.0275652773629269	0.0548238082	0.0676922757	0.0688405441	0.0144695314	0.0490555796	0.0604515563	-0.0592851653	-0.0388408179	-8.60299e-05	0.0208172327	0.0073553961	-0.0296874663	-0.0568789443	0.0486647679	0.0070319504	-0.037052767	-0.0036243081	-0.0648673229	-0.0479477525	0.0179285828	0.0195691281	0.007974463	0.0517890673	-0.0266603198	-0.0599469238	-0.0061414301	0.0637827826	-0.0394396607	0.093593547	0.0701893271	0.0510306671	0.0935413751	0.0087659892	-0.0359843281	-0.0071719977	-0.0245382739	-0.0760837506	0.0430867651	-0.0156436273	-0.0874948587	-0.0068448066	0.0180970869	0.0062197369	-0.141154914	-0.0202442048	0.0364996198	-0.0470946018	-0.0219965301	-0.059381778	-0.0567168842	-0.0044168027	-0.062877445	0.0028430708	0.019179021	0.0101500761	0.0369542977	0.0973775892	0.0215361069	-0.0529513224	0.0275927154	0.0189744282	-0.0350401308	-0.0020471632	0.1375685678	-0.0043541973	0.0454739924	0.0260851391	0.0226806521	0.0276197509	0.0143026469	0.0471418244	0.0137717405	-0.0093740113	0.0139958398	-0.0692702035	0.0231717418	-0.0435355428	-0.0489639742	0.0522706839	0.0572664021	0.0164802799	-0.0381614738	-0.0053081399	-0.009811369	0.0186537238	-0.072039779	0.0264587295	0.0429561725	-0.051603796	-0.0460188233	0.0430235207	-0.0854257572	-0.0700586976	0.0277480127	0.0250467755	-0.0400360904	0.0624204652	-0.0797754371	0.0742388174	-0.0652939789	0.0533515689	-0.0389598496	0.0227795284	-0.0055534252	-0.0119276293	0.0093834968553636	0.0090775870611138	8.805001323461856e-05	8.240258685210246e-05	0.1928144915281677	0.000558167493125	0.0371774281432658	3.115509503814596e-07	0.4513386740055622	0.0241924555018044	0.2037065986530991	0.0005852749032067	-0.0031429271051982	0.0001254701115456	9.87799078858954e-06	1.5742748891290323e-08	-0.0036219350506287	8.398508036469967e-05	7.053493723865061e-09	1.3118413510972726e-05	-0.0013287001842732	-4.463552199089984e-05	1.992329823400103e-09	1.7654441796876357e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2332.214131269422	-0.5523253369765371	0.3050632778662452	5439222.7540927855	2929.4373932667268	19.86093061398242	394.456564853424	8581603.441069355	2546.80855984158	2.723581526014641	6486233.840482343	7.417896328848241	2600.344046118952	2139.509573408603	1.043236	21.581362	0.0722361897767516	0.035736919461593	0.0442403538	-0.0199392438	0.0498717649	-0.0098648616	0.0092766985	-0.0295823707	-0.0489602695	0.0205589103	0.0283673869	0.0044356524	0.1007993317	0.0811787742	-0.0617095435	0.011321866	-0.0423786477	0.0320743973	-0.0398727439	-0.0886634313	0.0600515178	0.0460029872	0.0627797149	0.0283072956	0.0356204403	0.0427747758	-0.1122721656	-0.0535909756	-0.043329685	-0.0762247885	0.0560875911	0.0715525603	-0.0697062734	7.70653e-05	0.0409935614	0.1074054759	0.0194076132	0.0317878242	0.0308434422	0.0842567436	0.0279435899	-0.0287533787	-0.0425574544	-0.0026452098	0.0098366929	-0.0538759113	-0.0794687496	-0.0535547243	0.0460488321	-0.0477585173	-0.0390455783	-0.0710326543	-0.025158367	-0.0022950451	0.033620726	-0.0264190737	-0.0834487236	-0.0382282121	0.007394161	0.048569883	0.0122551481	-0.0101474374	0.0431549709	0.0448677974	-0.0170519589	0.0190509347	-0.0120396829	-0.0248990395	0.0756621178	0.0187355539	-0.039575555	-0.007256026	-0.0475377364	-0.0340683073	-0.0419170142	0.0079609673	-0.0512086702	0.0286391235	-0.0305336698	-0.0083748166	-0.0329199454	0.0339309365	0.0191346057	-0.0127452724	0.0288086206	0.0476308001	0.0430349009	-0.062924248	0.0500885504	-0.0128782746	-0.0427326405	0.0456232507	0.0213661752	-0.0570068568	0.0307037749	0.0026384044	0.0579812573	-0.0417287204	0.0033134304	-0.0799532077	0.0749343514	-0.0668016447	0.0558930371	-0.0426618292	0.0276578354	-0.0115045374	-0.0051268245	0.013948313111058	0.0045648162556944	0.0001945554386441	2.083754744825185e-05	0.1786717146966481	-0.0141427768315195	0.0319235816326404	0.0002000181365061	0.4374786980469096	-0.0138599759586526	0.1913876112448191	0.0001920989335744	-0.0033846042659408	-0.0002416771607425	1.1455546037024662e-05	5.840785002460444e-08	-0.0041038882133215	-0.0004819531626928	2.3227885102959255e-07	1.6841898467439137e-05	-0.0012589580930909	6.974209118230002e-05	4.863959282480249e-09	1.584975480159075e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2335.075115758163	2.8609844887409963	8.18523224481658	5452575.796232998	2941.6445134089545	12.207120142227724	149.01378216678177	8653272.443269005	2544.5691201951768	-2.239439646403298	6474832.007450856	5.015089929882929	2600.390087890625	2136.7768563959685	0.923564	19.105709	0.0772916892415197	0.0444046832447254	0.0378010688	-0.0841751765	0.0440353389	0.0091540832	-0.0080700514	-0.0626894851	-0.043721421	0.0586120385	0.0689212602	-0.0102276298	0.036207014	0.010615646	-0.0416930256	-0.0243965825	0.0086984036	0.0563606745	-0.0852308798	-0.0344093086	-0.0774620422	-0.0495397522	-0.0177013617	0.0001458635	-0.0166317175	-0.0167875596	-0.0060036438	0.0452925727	-0.0422892231	-0.0374503019	0.0730858243	-0.0750412402	-0.0259196807	-0.0245249644	-0.0534164301	-0.0892311756	0.0071308732	-0.0133086191	0.0048768297	0.0216807338	-0.0556564331	0.0678393972	0.1089684088	-0.0043709244	-0.0467919254	-0.0135159323	-0.1290411733	0.0760864252	0.0757540255	-0.0332517987	0.0101898166	-0.072190463	-0.0476532216	-0.0163871006	-0.0314093207	-0.0012697113	0.0044851248	-0.0223906085	-0.0349199743	-0.0273408423	-0.0317146589	0.0004627072	0.036512023	-0.0273759135	0.0196293104	0.081426588	-0.1067092747	-0.055442895	0.0362605754	0.0639760044	0.0260458695	-0.0140790121	0.0191107809	0.0058166168	-0.0258016024	-0.0048473219	-0.0090887527	0.0150710186	-0.0042779148	-0.0003262856	-0.0849663907	0.0014075681	-0.0121144835	-0.0007687475	-0.0216112516	0.0421790658	0.0628120275	-0.021006756	0.022736661	-0.0925215348	0.065745014	0.0418133164	-0.0056648019	-0.0463027583	0.0431306167	0.020173736	0.0433231738	-0.0461431872	-0.0043990973	-0.0801222105	0.0755970167	-0.0682433853	0.05833645	-0.0462468756	0.0324269895	-0.0173938582	0.0017099414	0.0305475248687514	0.0165992117576934	0.0009331512756069	0.0002755338309767	0.1751651326502639	-0.0035065820463842	0.0306828236963845	1.2296117648024076e-05	0.3962006101495774	-0.0412780878973321	0.1569749234828974	0.0017038805404598	-0.0034457043503199	-6.110008437910019e-05	1.1872878469813486e-05	3.733220311133163e-09	-0.003945681065953	0.0001582071473684	2.5029501478478224e-08	1.5568399074220004e-05	-0.0013578070121455	-9.884891905460012e-05	9.771108798262888e-09	1.84363988223149e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2350.1009144133795	15.025798655216477	225.77462522710528	5522974.307926603	2950.654598294772	9.010084885817378	81.18162964963474	8706362.558438081	2557.907637278239	13.338517083062015	6542891.480846342	177.9160379751372	2606.034101129347	2108.9195001115886	1.192967	24.678825	0.0712428890222659	0.0374583459440439	-0.0677043964	-0.0545332252	0.0676259529	-0.0388525506	-0.0324846561	-0.020667206	-0.0088457292	0.1073838761	0.0269565865	-0.028445533	-0.0873697262	-0.0626119362	0.0536093487	-0.0457436134	-0.0371190324	0.026759228	-0.0867671966	0.0684454482	-0.0407481568	0.000199989	-0.0470934678	-0.0858579842	-0.0612732473	0.0817424966	-0.026147152	-0.0592686251	0.0073153835	0.033221763	0.0768878393	0.0135650739	0.0590358154	0.0286717257	-0.024765974	0.1142892055	-0.0044064624	-0.0257467206	-0.0047986182	0.0078973675	0.0134933162	-0.0293550972	-0.0549608426	0.0326691644	-0.0026173076	0.1449690925	0.0526293664	-0.0174440182	0.0358062301	-0.0075628456	0.082891333	0.0203489574	-0.086251235	0.0299642563	-0.0259344295	-0.0001263455	0.0740492582	0.0445784724	0.0161908789	-0.0046624387	-0.0233210029	-0.0330013414	-0.0114914854	0.0341027186	-0.0473342737	-0.056368723	0.0286322247	0.0147818274	0.0099412109	0.0589714923	0.0493164794	-0.063380633	0.0448555414	-0.1044009303	0.0163845683	0.0019464348	0.0083455546	-0.0294983661	0.0081869672	0.0683833537	-0.0151038083	-0.0690358003	-0.0481119551	-0.0227677138	-0.0500597994	0.0137175292	0.0099654585	-0.0073610613	-0.0003176044	-0.0685929697	0.0625277298	-0.0149037595	-0.0864828145	-0.0518012655	0.0393053301	-0.0529889467	0.0706492	-0.0060302139	-0.0381950603	-0.080282427	0.0762265226	-0.0696177779	0.0606775209	-0.0497051625	0.0370681691	-0.0231897558	0.0085347133	0.0182454279685089	-0.0123020969002425	0.000332895641754	0.0001513415881429	0.1861023057583821	0.0109371731081182	0.0346340682085863	0.0001196217555969	0.3636814448097922	-0.0325191653397852	0.1322641932989379	0.0010574961143962	-0.0034450302936788	6.740566411002173e-07	1.186823372436464e-05	4.5435235541130724e-13	-0.0036516583566863	0.0002940227092667	8.64493535645305e-08	1.333460875395689e-05	-0.0013727993197201	-1.4992307574600034e-05	2.2476928641140955e-10	1.8845779722239691e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2351.8894069813814	1.7884925680018569	3.1987056657978767	5531383.782671234	2950.895750701122	0.241152406350011	0.0581544830884008	8707785.731505938	2557.29211001926	-0.6155272589790002	6539742.935966758	0.3788738065462012	2620.165337150328	2227.7868677338333	1.345544	27.835186	0.0441458736461032	0.0233986234886538	-0.0106427461	0.0666834361	-0.0497335603	-0.0705350328	-0.0449513359	0.0150396994	0.0068415164	0.0488034318	-0.0638098473	-0.0066124178	-0.0281583459	-0.0104066289	0.0674671283	-0.0054526789	-0.0419339817	-0.0128720853	0.0240841621	0.0249394283	0.0025120822	-0.0604419864	0.0522544781	-0.0247994447	-0.0291104264	0.0157366265	0.0434371977	-0.0211951375	-0.0003785089	0.027714134	-0.0262304357	0.0318076409	-0.0078405993	-0.1017298635	0.0405177441	-0.0014715265	0.0738586782	-0.0793147765	-0.0870432354	0.043720834	0.0671434503	-0.0321344021	0.0712000373	0.0126767416	0.0494903864	0.0208820383	-0.0274359826	0.0485386878	-0.0561922004	-0.0083985091	0.0006691542	0.0832231443	-0.0146971824	0.0405617122	0.050061306	0.0067004657	-0.0070275144	0.0173051092	-0.072625127	-0.0115040433	0.0040762411	-0.0019072067	-0.0270368674	-0.060871771	0.0963688906	-0.0917987954	0.0085428623	-0.0120785239	-0.006603969	0.0246506512	0.0509383741	0.0585532024	0.036056416	-0.0230097757	-0.1193105633	0.0018976319	0.0055337752	-0.0321866946	-0.0018922677	-0.0371405845	0.0584794214	-0.0252919825	-0.0185471437	-0.0552301766	-0.0004705884	0.0177129043	-0.0306720822	-0.0068969684	-0.0107389309	0.0032648138	-0.0340981631	-0.000367829	-0.0337086401	0.0157124162	0.0545211768	0.012730373	0.0455637326	0.007430943	0.0233824772	-0.0804338397	0.0768225931	-0.0709234662	0.0629121428	-0.0530272111	0.0415630576	-0.0288611001	0.0152996203	0.0237534654110049	0.005508037442496	0.0005642271190318	3.03384764679379e-05	0.1924818844801592	0.0063795787217771	0.0370492758530333	4.069902466735123e-05	0.3835348211642824	0.0198533763544901	0.147098959045518	0.000394156552673	-0.0034457008525965	-6.705589176998067e-07	1.1872854365584243e-05	4.496492621067362e-13	-0.0038966569988205	-0.0002449986421341	6.002433464760166e-08	1.5183935766456786e-05	-0.001375227741215	-2.428421494900029e-06	5.897230956892492e-12	1.8912513402073112e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2341.959423757185	-9.929983224196349	98.60456683282092	5484773.942525086	2970.78819924379	19.892448542668262	395.7095090227047	8825582.524766162	2550.2439833747017	-7.048126644558124	6503744.3747388655	49.67608919773016	2615.4976692445816	2183.0145274153474	1.112565	23.015572	0.0671661946933345	0.0308757426150771	0.0334822339	-0.0313389604	-0.0337326408	-0.0480703063	-0.0109274448	-0.0825116151	0.0474339552	-0.0273730138	-0.0364006671	0.0371351365	-0.0047817919	0.1035949946	0.0040342789	0.0023628931	0.0207164186	-0.0174329436	0.0142973952	-0.014953971	0.0535022295	0.0899100823	-0.0034205121	-0.0894852839	-0.0168438818	-0.0029917149	0.0521462796	0.076536758	-0.0343195183	0.059673472	-0.0590638891	0.115837912	0.087540302	0.0075481023	0.033398844	0.0366202415	0.0799808686	0.0068909001	0.0239596541	0.0251012267	-0.0312239903	0.0123747498	-0.0463783383	-0.0641008199	-0.0404325884	0.026877416	0.0153006292	-0.0717532461	0.0647021169	0.0027761673	-0.0124443155	0.0336366194	0.0457900936	0.0068466557	0.072393095	0.0211498727	0.022082783	-0.069753822	0.0041048021	0.0203053987	-0.095959961	0.0262412493	-0.0177013099	0.0620490743	0.008204569	-0.0283526822	-0.0756534529	-0.0020261184	-0.0065303706	-0.0170221569	-0.0024173749	0.0651835397	-0.0380550885	-0.0349452201	0.0688542788	0.0189081685	-0.0342487199	-0.0080202476	-0.0232938653	0.0241584561	-0.0374502644	-0.0186302338	0.0015396334	-0.0418562785	0.02416733	0.0272220289	-0.0536058286	-0.0154928099	0.0166455639	0.0122170514	-0.0294603827	-0.0079675944	-0.0479851248	0.0048207885	0.0144513219	-0.0020884655	-0.0150608873	0.0218056562	0.0138823747	-0.0805764318	0.0773849666	-0.0721591615	0.0650363955	-0.0562039158	0.0458939156	-0.0343774302	0.0219572114	0.0069884084913809	-0.016765056919624	4.883785324240467e-05	0.0002810671335182	0.206694046141294	0.0142121616611347	0.0427224287102593	0.0002019855390822	0.4002195282700782	0.0166847071057957	0.1601756708087239	0.0002783794512061	-0.0034447512868802	9.495657162998488e-07	1.1866311428462794e-05	9.016750495720448e-13	-0.0036669255814107	0.0002297314174097	5.277652414511568e-08	1.34463432196042e-05	-0.0012158233442055	0.0001594043970095	2.540976178596232e-08	1.4782264043150458e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2336.414661366884	-5.544762390301003	30.744389964896488	5458833.469850131	2953.0772432767426	-17.71095596704754	313.67796126669685	8720665.204758966	2548.1182119581435	-2.125771416558109	6492906.422112767	4.51890411545547	2611.6105963922314	2191.793857448482	1.135088	23.481485	0.0446809150588514	0.0276393516164034	-0.0450261791	0.0698767627	-0.0271707026	-0.0029800072	0.0050322618	0.0328412581	0.026220644	-0.0304189176	-0.0094740179	0.06690828	-0.0290517449	0.0012135525	-0.0309948974	-0.0171292584	0.0260179625	-0.016825174	0.0596915079	0.0224175305	-0.0364768602	0.0102774094	-0.0054063232	-0.0311889135	-0.0001489773	-0.1028231471	-0.0412124414	-0.113862816	0.0815886408	0.0126358269	-0.0980892677	-0.0595901163	0.0182659446	-0.0535079416	0.0329735313	-0.0230378163	0.0224421499	0.1065984435	-0.0299471336	0.0292806358	0.0353169217	-0.0225518337	-0.0787620906	-0.00045679	0.0540023838	0.0113294461	-0.0319651162	0.0150345489	-0.0505514842	0.0204753845	0.0207400144	-0.0064466954	0.0536537192	-0.0037287718	0.0582261585	0.0224097044	-0.0419322288	0.032071086	-0.1165983704	-0.0795424075	-0.006504639	-0.0778779153	-0.0432017472	0.0523486049	0.0094501371	-0.0575876687	-0.0416999826	0.0272264102	0.026128861	0.0333183918	-0.0520229749	0.0265948226	-0.0384369184	0.0441766935	0.0355323205	0.0043097844	-0.0193445719	0.0026673027	-0.0023627424	0.0186601006	0.0776628285	0.0550156246	0.0356833943	-0.0258432311	0.021852806	0.0214551579	-0.0332998004	-0.0101246296	0.0122109946	-0.011906251	-0.0543550294	0.0096066192	0.0191320706	-0.0084220278	0.0036995518	0.043624765	-0.0064903567	0.0209789765	0.0076175192	-0.0807101879	0.0779133966	-0.0733236445	0.0670465522	-0.0592265694	0.0500436514	-0.0397091175	0.0284607885	0.0105542775382758	0.0035658690468948	0.0001113927743549	1.271542205960314e-05	0.1811208783288549	-0.025573167812439	0.0328047725666158	0.0006539869119631	0.4108570443940706	0.0106375161239924	0.1688035109282313	0.0001131567492881	-0.0034448885412249	-1.372543447001294e-07	1.186725706146262e-05	1.8838755139061942e-14	-0.0036998185219669	-3.289294055619984e-05	1.0819455384336962e-09	1.3688657095489337e-05	-0.0012808803908151	-6.505704660959995e-05	4.232419313563661e-09	1.6406545755746431e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
