global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
1984.6230316300748	1.07232089680042	1.149872105714857	3938728.577676549	2678.220653250558	-13.287560163225862	7172865.867497846	176.5592550913469	1910.237772910248	0.6332606642458813	0.4010190688811348	3649008.349053104	2087.6812734892874	1376.6815467079969	0.962934	23.21324	0.16803957490242	0.0911023178492936	0.0011618742	0.0079664861	0.0408374368	0.0229584838	0.0372795963	0.0073781005	0.0351652054	-0.0519886987	-0.0670607112	-0.0681731458	-0.0543416914	0.1223091949	-0.0450484871	0.035555667	0.0428262017	-0.025636239	-0.0819436242	0.0051015171	-0.015323286	-0.031812707	-0.0086229801	-0.0379065523	0.0155486756	0.0115852091	0.0076964132	0.0608764636	-0.0292605431	0.1028800319	0.0524400831	0.1191174191	-0.0395941164	0.0653346847	-0.027876279	0.0570670783	-2.86807e-05	0.0163063497	-0.0456769166	-0.0526483882	0.0227957742	0.0431701936	0.0121237582	0.0450568644	-0.1436320486	5.8831e-05	0.0412184149	-0.0070353426	0.0826965851	0.048280258	-0.0122538826	0.0380544949	-0.0490253174	-0.0168435548	0.0052427966	0.0157969596	0.0122054989	0.0542020889	0.0142496896	-0.0647759176	0.0109516168	-0.0322897382	0.0937880684	0.019786563	-0.0205856094	0.0722631418	0.0374299938	0.0250303889	0.0503269782	-0.0221210928	-0.0809393953	-0.0066348341	-0.0969907753	0.0301149657	0.0247736526	0.0027981947	0.0235141752	-0.0163933286	0.057607633	-0.0424679652	-0.0325534086	-0.0180759918	0.0375801789	0.0056742598	0.0712717036	-0.0060442844	0.0131657631	-0.0360549567	0.006284034	0.0232712503	0.013747563	0.024864835	0.0226448404	0.0362098902	0.0819166674	0.0605042355	0.0393188629	0.0369708946	-0.0763786853	0.0612463124	-0.0382063093	0.0102334157	0.0190607341	-0.0458939156	0.0668016447	-0.0790844839	0.0278142483160905	0.0218087526071286	0.0004756216902789	0.0007736324093891	0.0652807905771197	0.0071529833864758	5.116517132719887e-05	0.0042615816183737	0.0963059949237887	-0.0771455084909931	0.0092748446582608	0.0059514294803338	-6.392008608354976e-05	0.0005762004316287	3.320069374091581e-07	4.085777404928412e-09	-0.0025670439937706	9.367585453180002e-05	6.589714865953712e-06	8.775165722262958e-09	0.001230920522998	0.0005687703221959	3.23499679410828e-07	1.51516533393767e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1987.6773802872256	3.05434865715074	9.329045719438527	3950861.368105488	2683.556429966518	5.335776715960037	7201475.112814643	28.47051316258128	1910.6246438183127	0.3868709080647932	0.1496690995068776	3650486.5295658554	2085.1222276563767	1374.5157314366147	0.978541	23.589479	0.0639574044259701	0.0299737857943007	0.0148358165	0.0332858447	-0.0467888173	-0.0245464203	0.0002495145	0.0272789169	0.0201188515	0.0517276983	-0.0201503403	-0.0073984868	-0.0112674736	0.0053913809	-0.0293914087	0.08255752	0.0211396558	0.0390848999	-0.0122187872	-0.014186169	-0.024826242	0.0060430868	-0.0250755672	0.0010561153	-0.0427633422	0.0380345296	-0.005148367	2.06563e-05	-0.0417005851	-0.0501651013	-0.025539133	0.0471309694	0.067189253	0.022333147	0.0035552453	-0.018192904	0.0441037096	-0.0590133047	0.0574614445	-0.0073002266	0.0474048477	0.0458837144	-0.0152088248	-0.0259721223	0.0195731544	0.0052320031	-0.0249470588	-0.0032343304	0.0126448569	-0.006140834	0.0435933025	0.0561799644	0.0347795115	-0.0333103716	0.0304324844	-0.0351790817	0.0301209047	0.0299153516	0.0207012265	-0.0328141474	-0.0029903787	-0.0144340853	-0.008642793	-0.0001650356	-0.0157276516	0.0225851693	0.0028606627	-0.0070428621	-0.1112306956	0.0582649903	-0.0157363694	-0.0151334529	0.0528307746	-0.017433539	0.0224641632	-0.0003857956	0.0209489481	0.0046072658	0.0244334711	0.0040350271	-0.024485738	-0.0070417714	-0.0758307129	-0.011267302	-0.0192268107	0.0649871695	0.0795992371	0.0452797388	0.0501730802	0.0091800584	0.0318303187	-0.0591928641	0.0025320758	0.0133099431	0.0438899262	0.0398901251	0.0239910996	0.005629316	-0.0766767246	0.0623636846	-0.0404540309	0.0136166111	0.0148794683	-0.0415630576	0.0631837885	-0.0771080077	0.0181135845041211	-0.0097006638119694	9.410287839285268e-05	0.0003281019435879	0.0540712763483526	-0.0112095142287671	0.0001256532092449	0.0029237029259399	0.1095847558608298	0.013278760937041	0.0120088187170776	0.000176325492023	-0.0003631226197184	-0.0002992025336348	8.952215613351368e-08	1.3185803695115372e-07	-0.0023082145503632	0.0002588294434073	5.327854410508391e-06	6.699268077458431e-08	0.0011935831910764	-3.733733192160015e-05	1.3940763550237411e-09	1.424640834020122e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1988.175287701508	0.4979074142825084	0.2479117931974934	3952840.974626974	2681.3847488839288	-2.1716810825892026	7189824.17154733	4.716198724475811	1914.840506826768	4.215863008455244	17.7735009060613	3666614.1665845937	2087.16911956655	1387.0757586130053	0.943182	22.737087	0.0327527450029303	0.0185892816212921	-0.0079096898	0.0106435801	0.0093665214	0.0157867386	0.0478513272	-0.0014068745	-0.0495296891	-0.0549108551	-0.0142824793	-0.0134225754	-0.0326268136	-0.0130523132	-0.0297536907	0.0137759452	-0.0165990148	-0.0547360101	0.0130031287	0.0175554893	-0.0119139717	-0.0041211126	-0.0599747107	-0.0626671676	0.0488254265	0.0636519502	-0.0663779285	-0.0409609806	-0.0665407375	-0.0650517883	-0.0769323544	-0.0316882822	-0.0367298792	0.0412593984	0.0141462487	-0.0217873402	0.0219969685	-0.06288057	-4.31443e-05	-0.0192366597	0.0269588113	0.0497482626	-0.1021880077	-0.0406078447	0.0395063504	0.154898693	0.0272841621	0.0116924135	-0.0015511758	0.0642263846	-0.0188327863	0.0448741748	-0.064199074	0.0138211618	-0.0386312094	0.0688441875	0.0454326789	0.0300163281	-0.0016393607	-0.0140379241	0.04050588	0.0067982489	-0.0374812646	-0.0196726507	-0.0780537538	-0.0524815445	0.031961884	-0.002200791	0.0136864787	-0.0654683813	0.0595678208	0.0012956564	-0.0488896273	-0.0197227896	0.0158262469	0.0018888908	0.0086714029	0.0010131015	0.0146651841	-0.0072953914	-0.001079533	-0.0114016232	-0.002327482	-0.0401915288	0.0040710255	-0.0318267087	-0.0288236905	0.0034113439	0.1002182117	-0.0576893702	0.0657254662	-0.0732963199	-0.0318184214	0.0084862726	-0.0006122357	0.0391423976	-0.0372355496	-0.0433961141	-0.0769663555	0.063453702	-0.0426618292	0.0169759185	0.010657419	-0.0370681691	0.0592265694	-0.0745906743	0.0199076211796125	0.0017940366754913	3.218567593008227e-06	0.0003963133810309	0.0540106903028458	-6.058604550680108e-05	3.670668910152171e-09	0.0029171546669899	0.1176526439473519	0.0080678880865221	0.0138421446278023	6.50908181766453e-05	-0.0002689930656063	9.41295541121e-05	8.86037295734276e-09	7.235726934427523e-08	-0.0022401228365958	6.809171376740038e-05	5.018150323038012e-06	4.636481483781582e-09	0.0008991997750477	-0.0002943834160286	8.666159563272662e-08	8.085602354458342e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1987.375658004149	-0.7996296973590233	0.6394076528984832	3949662.006027424	2689.049010358538	7.664261474609248	7230984.580110232	58.74090395117952	1910.007300721648	-4.833206105119871	23.35988125456799	3648127.888809996	2089.986542144379	1388.3284894957296	0.903739	21.786238	0.0887853408323985	0.0419504523583847	-0.0008900551	0.0085131269	0.0558698928	0.0841285285	0.0060925934	-0.0009418863	0.0383556046	-0.0065028291	0.0032178599	-0.0464410812	-0.031677234	0.0584943575	-0.0608606386	-0.0240461351	0.0169096882	0.0032747446	-0.0084183703	0.0004720147	-0.0224467659	0.0485358717	0.0244960411	-0.0106748134	-0.0059918062	-0.0020016536	0.0032207133	-0.0716698417	-0.0222325004	-0.0224723723	0.0436611488	-0.0395752471	-0.012080589	-0.0402329567	-0.0092236048	-0.0225706882	-0.0119372387	-0.034897448	0.0636102784	-0.0116600461	-0.0080024405	-0.0370593042	0.0633768351	0.0183850203	0.0537713912	-0.1404054837	-0.0194869739	0.0266522898	0.0715220732	0.0395274631	0.0182781541	-0.0064370343	-0.0087761639	0.0092167609	0.0386490574	0.0215884601	-0.0003422598	0.0363197837	-0.0523683983	-0.053742994	0.0374884723	0.0658527361	-0.0090259688	0.0520960904	-0.0055043384	0.0509329833	-0.0012171318	0.0018488569	-0.0552695481	0.014790232	0.0086190386	0.0140694181	0.0070483514	0.0222104804	0.0179990482	0.0105741396	0.0193844522	-0.0199700453	0.0060981172	-0.0161732637	0.005983559	-0.0233346793	-0.0435987963	0.0308993621	0.0543205752	0.0007503595	0.0019135543	-0.0733535633	0.019359455	0.0469959441	-0.0469159889	-0.0584021347	-0.0545546352	0.0627213107	0.0411731339	0.0669982813	0.0187095177	-0.0058737633	-0.0772475461	0.0645158866	-0.0448275254	0.0203054443	0.0064061583	-0.0324269895	0.0549512416	-0.0715501408	0.0324241208350741	0.0125164996554616	0.0001566627636251	0.0010513236119274	0.0764977884967947	0.0224870981939489	0.0005056695851843	0.0058519116449003	0.0899647451052985	-0.0276878988420534	0.0080936553618613	0.0007666197422877	-4.077084012030772e-05	0.0002282222254859	5.20853842057791e-08	1.6622614041156932e-09	-0.0024150245902954	-0.0001749017536996	5.832343771731464e-06	3.0590623447195546e-08	0.0010179526786808	0.0001187529036331	1.4102252121292349e-08	1.0362276560334162e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1984.372767996833	-3.002890007315955	9.017348396038017	3937735.282367413	2691.1373821149555	2.088371756417473	7242220.409416536	4.361296593002201	1909.068303497744	-0.9389972239041526	0.8817157864997054	3644541.787419754	2085.218138459441	1362.699213529395	0.952181	22.954004	0.0473748011442985	0.0283493860853847	-0.0055548092	0.0092430945	0.0169318556	-0.0578702263	0.0050275467	0.0199983388	-0.0318907689	0.095990031	-0.0550938097	-0.0122447812	0.0144982217	-0.0116888152	0.0108952	0.0198509826	0.0080282269	-0.0237556627	0.0449808207	-0.0388859313	-0.0029736807	0.0431514488	-0.0608335786	0.0030451104	-0.0367649923	0.0386177781	-0.0726351093	-0.0417974687	-0.0267396065	0.038422203	-0.0033710077	-0.0221176835	-0.0269692119	-0.0369372374	-0.0489430802	0.0240179421	-0.0149728282	0.0524041152	0.0990693935	0.0581503286	-0.1074001256	-0.0422738853	0.0780885322	0.0042361678	-0.0344079932	0.013138281	-0.0107906192	0.0366038705	-0.0208546373	-0.0162260148	0.0170055863	0.0596959369	0.0462501869	-0.0837606879	0.055797024	0.0433287737	0.0378285867	0.0314362392	-0.0018605259	-0.0115214809	0.0219538881	-0.0558439845	-0.0649446348	-0.0517513845	0.0572590255	0.0525385894	-0.0294694978	-0.0216471848	0.0284862817	0.0267741732	0.0090562523	-0.0161934815	0.0422112938	0.0081833792	0.0151839282	0.0078472202	-0.0038729877	-0.0034421001	-0.0098688518	0.0171539199	-0.019127604	-0.0149558119	-0.0164414661	-0.0001480533	0.0087082123	-0.0338844259	0.1217611486	0.0355058274	0.016258367	0.0394955934	-0.0151073909	-0.0807615138	0.0232756014	-0.0471044756	-0.0370994494	0.0376766864	0.0242416061	0.0265818906	-0.0775202656	0.0655497724	-0.0469489822	0.0235993474	0.0021373389	-0.0276578354	0.0503807682	-0.0680077345	0.029448476383223	-0.0029756444518511	8.85445990383224e-06	0.0008672127612932	0.07459861945172	-0.0018991690450747	3.606843061769948e-06	0.0055649540241025	0.1110314205040694	0.0210666753987708	0.0123279763391514	0.0004438048123571	-3.310127636637039e-05	7.669563753937329e-06	5.882220817570925e-11	1.0956944970828307e-09	-0.0021920154338754	0.0002230091564199	4.804931662347957e-06	4.973308384715999e-08	0.0008199651538827	-0.0001979875247981	3.91990599756783e-08	6.723428535818798e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1986.078780248454	1.7060122516209049	2.9104778026806297	3944508.921353187	2691.2610348074777	0.1236526925222278	7242885.957473015	0.0152899883679966	1912.1044970588505	3.036193561106529	9.218471340504747	3656143.60767268	2082.550898300105	1382.5768326705445	0.952016	22.950048	0.0403021380012775	0.0251952465418399	0.0106769158	0.0357984521	0.0454039952	0.0226791123	0.0546515211	-0.0080658066	-0.0663988671	-0.0363015343	0.055699204	-0.0646307939	-0.0200590366	-0.0354139287	0.0431399829	-0.0650147977	0.0009265337	-0.0305974822	0.0048149207	-0.0015531387	-0.0126640742	-0.0144941062	0.0427602986	0.0247561651	0.0480410672	0.0822216987	-0.0296156379	0.0115715305	-0.058248688	0.0792116174	0.0452154601	0.1283942248	0.0098976683	0.001575915	0.0118631226	-0.0226693261	-0.0060543988	-0.0355178289	0.0271776929	-0.0563650375	0.0362070603	0.0466113628	0.0005442314	0.1171761837	-0.1111716915	-0.0539657557	-0.0368419531	0.0007116108	-0.0379682848	0.0633966187	-0.0054693452	0.0091774001	-0.0879969972	0.072754979	-0.0017548156	0.0382571535	-0.0195312303	-0.0531111527	0.0180867377	-0.0782890385	0.0315604262	-0.0745258124	0.0427355339	-0.0156341561	-0.0406797738	0.0726871325	0.0252019332	0.0145861686	0.0516546292	0.0289972838	-0.0263742993	-0.0839178553	0.0027379425	0.0170928023	0.0413598863	-0.000778356	0.0319011234	-0.010870936	0.0106473716	-0.0073895716	0.0178837643	-0.0151533359	-0.0022841778	-0.0184866687	0.0277422586	-0.0776024663	-0.0030451631	-0.0333849698	0.0638835866	-0.0574412662	0.0419036223	-0.0739153297	-0.0670730223	-0.0596182973	-0.0149418218	-0.0010266888	0.0245196608	0.0014841897	-0.0777844842	0.0665549058	-0.0490241061	0.0268518493	-0.0021373389	-0.0227795284	0.0455396975	-0.0639883028	0.0365160580944348	0.0070675817112117	4.9950711244655485e-05	0.0013334224987561	0.0759772663493123	0.0013786468975923	1.9006672682408828e-06	0.0057725450019143	0.1112556939636064	0.000224273459537	0.0123778294393236	5.02985846526956e-08	-0.0001749796118164	-0.00014187833545	2.0129462070071128e-08	3.061786455141803e-08	-0.0026370757531828	-0.0004450603193074	6.954168528024632e-06	1.98078687822005e-07	0.0007742710899814	-4.569406390129993e-05	2.087947475816081e-09	5.994957207809853e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1986.2802668626944	0.2014866142403661	0.0405968557180461	3945309.298528136	2693.3263305664063	2.0652957589286416	7254006.722922303	4.265446571848634	1911.7368479267527	-0.3676491320977675	0.1351658843322417	3654737.775720916	2092.2102679628315	1382.5389550136406	0.9612480000000002	23.172581	0.065872744343865	0.0304258721041174	0.0347510651	0.0595190945	0.0453633101	0.0444037089	0.0205482672	0.0409091832	0.0261760115	-0.0066709068	0.0010550061	-0.0631079501	-0.0889413734	0.0569331962	-0.0040204016	-0.016560029	0.0887260317	0.0017830198	-0.0743411311	-0.0113531979	-0.0315665393	0.0176402972	-0.0469373713	-0.0221934143	0.0106838782	-0.0004257823	-0.0246163028	-0.0657666464	-0.0378887976	0.0208968648	0.0144093328	-0.0485844036	-0.0209853801	-0.0050922473	0.0349663392	-0.0926635711	0.0187842014	0.0629785619	0.0248046569	-0.0484081999	-0.112601247	0.0257613276	-0.0592359186	0.0262134698	-0.0468918748	0.0117327675	-0.0426690413	-0.0246141305	0.1075948087	0.0653579862	0.0186488242	0.0768801528	0.0038539802	-0.0039703255	0.0153259242	0.0051886235	0.0053153495	0.0467906004	-0.0353576436	0.0016172307	0.0539238538	-0.0080205761	-0.0002540878	0.0108439133	0.0177844143	0.0669215525	-0.0482741267	-0.0347782531	0.0234292418	-0.0657973756	-0.0278416459	-0.0831254433	0.0265177241	0.0264591708	0.0616317798	-0.0021127564	0.0587787868	-0.0365905272	0.0414883686	-0.0286307956	-0.0234261711	-0.0164591402	-0.0070309449	0.0268965874	0.1036827317	0.0312961973	0.0370903529	-0.1251517069	-0.0504718874	0.0215284591	-0.0048535489	-0.0382124413	-0.0544964852	0.0136270924	0.0707611243	0.0566294768	-0.0376641197	0.0354425276	-0.0780401729	0.0675308461	-0.0510508491	0.0300572439	-0.0064061583	-0.0178113211	0.0404540309	-0.0595200392	0.0401624584626603	0.0036464003682254	1.329623564539506e-05	0.0016130230697649	0.0858453132164811	0.0098680468671688	9.737834897263996e-05	0.0073694178012357	0.1357172742011272	0.0244615802375207	0.0184191785165839	0.0005983689077166	-0.0002129381475765	-3.795853576010001e-05	1.4408504370507915e-09	4.53426546933113e-08	-0.0028251215303498	-0.000188045777167	7.981311661245995e-06	3.5361214310341024e-08	0.0011062011144733	0.0003319300244918	1.1017754115919333e-07	1.223680905661971e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1982.1555516676533	-4.124715195041063	17.01327544020263	3928940.631006899	2691.435215018136	-1.891115548270136	7243823.516639721	3.5763180169090574	1915.7871067960496	4.05025886929684	16.404596908317718	3670240.238565978	2084.436794925045	1366.7587810300786	1.130714	27.25786	0.0263816260119771	0.0134710883397192	0.0327668488	0.0604338529	0.0163561978	-0.0406523659	0.0807649058	0.022737386	-0.0031940666	0.117759424	-0.0295389092	-0.0377845177	-0.0027364947	-0.014474214	-0.0310112908	0.0488857695	0.0082577728	0.0249020066	-0.0289328245	0.0200596202	-0.047755207	-0.0747044095	-0.0590021256	0.0983297179	-0.0404788612	0.116308303	-0.059437044	-0.0864425739	0.0223507156	0.1122423414	0.1661869824	0.1239349697	-0.0519255308	0.0596337265	-0.0781873121	-0.0606865497	0.0237455053	0.1299917468	-0.1581589154	-0.0052984143	0.0352905724	-0.0390472026	0.0265656801	0.0893193237	-0.0436763122	-0.0080326683	-0.0272045677	-0.0461424827	0.0076518909	-0.075079486	0.0416245146	0.1467287247	0.0694401409	-0.0358552505	0.0226360666	-0.0929463761	0.0141127668	-0.0145304702	0.0106457279	0.0357199285	-0.0035922338	-0.0194724894	0.1026156122	-0.1233740849	-0.0981273124	0.0621619528	0.0431496013	-0.082309113	0.1367752589	0.0592500095	0.1425336538	0.1158126588	-0.159498989	0.0210253635	0.0617173023	-0.0051648439	0.0785348017	0.0760239489	-0.1123116351	-0.1262244452	-0.088124805	-0.0623432464	0.0309142263	0.0019097425	-0.0631220202	0.002601089	0.0471965658	0.0317491423	0.0208881143	0.0582247206	0.1025638301	0.1056595693	-0.125303393	-0.1423727916	0.0813747481	0.1668823162	-0.0069998267	-0.1061302734	-0.0782873035	0.0684771651	-0.0530272111	0.0332099078	-0.010657419	-0.0127728206	0.0351510839	-0.0546342852	0.0288031668119828	-0.0113592916506774	0.0001290335068051	0.0008296224183989	0.0869391309800846	0.0010938177636034	1.1964372999745552e-06	0.0075584124955723	0.133247423580606	-0.0024698506205211	0.0177548758908694	6.100162087688886e-06	-0.0003140361103856	-0.000101097962809	1.022079808415016e-08	9.861867862611675e-08	-0.0027306739163173	9.444761403249988e-05	7.456580037255661e-06	8.920351796432065e-09	0.0010725733717714	-3.362774270190003e-05	1.1308250792251908e-09	1.1504136378330697e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1986.000785271528	3.845233603874704	14.78582146836724	3944199.1190991257	2688.9675699288505	-2.4676450892857247	7230546.5921290675	6.0892722866759526	1910.985016012416	-4.802090783633503	23.060075894257828	3651863.731423974	2080.2410432889865	1373.6856982256916	1.172854	28.273726	0.0554166550435809	0.0282357469759217	0.0068469886	0.0557287189	0.0162237941	-0.0276563971	0.0860795937	0.027495982	-0.0106734948	-0.0690250894	-0.0143434167	-0.0349835966	-0.0109007639	-0.0560595144	0.085001298	-0.0222140631	0.026392362	-0.0696064973	-0.06838677	0.0376293138	-0.0323034543	0.0032505106	-0.0318945646	-0.010815475	0.0193739913	-0.1053585657	0.0500473598	0.0411060792	-0.119852421	0.1373768416	-0.0077815153	-0.1046083031	-0.049750586	-0.0134753233	-0.052098987	-0.0326871704	0.039557905	-0.0460108696	-0.0670759448	-0.1118601628	-0.0454596439	0.0404625688	0.0120049578	-0.0779167215	-0.0321867108	0.016122181	-0.0608847067	-0.043972194	-0.0072507376	0.084251718	-0.0042361999	0.0100211202	0.0262605624	0.1038437263	-0.0670893155	0.0040357755	0.0106162269	-0.0349122506	-0.1185951629	-0.0435257366	0.0605647729	0.0815967477	0.0545041497	-0.0328616239	0.0129536738	0.0575340376	-0.010715869	0.0421986185	-0.0348039839	-0.0342141361	-0.0441805675	-0.0278996372	-0.0812533455	0.0768927052	0.0279411199	0.0092671671	0.0257740033	0.033402273	-0.0215780037	0.03884009	0.0131450831	0.0218297079	0.0303089921	-0.037587677	0.0103471913	-0.0271503207	-0.0344407892	-0.0396121366	0.0031670662	-0.010938399	0.0459370192	-0.1047151409	-0.0209214607	-0.0575130944	0.0138941686	0.0616695396	-0.0719710242	0.0518755207	-0.0785258491	0.0693934478	-0.0549512416	0.0363043104	-0.0148794683	-0.0076839116	0.0296593388	-0.049365311	0.0272460400299507	-0.001557126782032	2.424643815321636e-06	0.0007423466973136	0.0987922331955815	0.0118531022154969	0.000140496032131	0.0097599053397701	0.1107864212277291	-0.0224610023528769	0.0122736311284478	0.0005044966266959	-0.0004008519765919	-8.681586620630001e-05	7.536994625150183e-09	1.6068230713763312e-07	-0.002623178718651	0.0001074951976662	6.881066589983503e-06	1.1555217521316906e-08	0.0008759759617805	-0.0001965974099908	3.865054161512999e-08	7.673338856172721e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1982.3620061093668	-3.6387791621612	13.240713790978562	3929759.123265953	2685.3755458286832	-3.5920241001672366	7211241.822134699	12.902637136182246	1909.4061840934933	-1.5788319189227875	2.492710228209412	3645831.975854475	2084.05535188485	1370.363495051129	1.019925	24.587095	0.1229935594205716	0.0624732670894271	0.0107954759	0.0186397773	0.1018758801	0.0174352205	0.0025486954	0.0052532966	0.0648324305	-0.0095826441	0.0605236486	-0.0418396711	0.0170966694	-0.0300153958	0.0214560459	-0.0543468325	0.0838694915	-0.0143757484	-0.0366607418	-0.0498584365	-0.0374229374	0.0098865075	0.0314403249	-0.0072816133	0.0116458049	0.0012291201	0.0413825975	-0.0115523566	-0.0021152559	0.0415295181	0.0310464122	-0.0484793156	-0.012911415	-0.0004966078	-0.0491341869	0.1004867897	-0.0505137949	-0.0434456448	0.0177369904	0.0112783334	-0.0292154967	0.1280316539	0.0049503842	-0.0083888701	0.0114319313	-0.0778189072	-0.0549862543	-0.0140246125	0.0721515093	0.0289580305	0.0454260155	-0.0490073377	0.0315484189	-0.0046412391	0.0461428631	0.0079691586	-0.0237731281	0.0095190535	-0.0640824633	0.0438724895	-0.0490235217	0.0074044854	0.0413366256	-0.0269926681	-0.011492283	-0.0308974111	-0.0090853397	0.0192421602	0.0010472153	-0.0037546745	-0.1052186987	-0.0509111476	-0.08994943	0.0453374382	0.0375363267	0.0063290575	0.0031856951	-0.0580555332	-0.0775936552	0.0435582346	0.0207795017	0.024987957	0.0378855614	-0.0482300722	0.0486970406	0.0131949596	-0.053353504	0.0234371474	-0.0297242837	0.0339273085	-0.1010966208	0.0134303794	0.0443638152	0.0473035604	0.080278753	0.1267147563	-0.0427931676	0.1035705489	-0.0787557834	0.0702792922	-0.0568210419	0.0393350228	-0.0190607341	-0.0025646777	0.024008292	-0.0437500746	0.0439071184950989	0.0166610784651482	0.0002775915356218	0.0019278350545426	0.1128419663872364	0.0140497331916548	0.0001973950027566	0.0127333093781381	0.1379109275253327	0.0271245062976036	0.0190194239308975	0.0007357388418887	0.0006579387164352	0.001058790693027	1.1210377316408064e-06	4.328833545843985e-07	-0.0026656495943662	-4.247087571519976e-05	7.105687759944686e-06	1.8037752840159443e-09	0.0010778792223615	0.0002019032605809	4.076492663323916e-08	1.161823617998632e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
